
X-Axis: Magnitude
Y-Axis: Cumulative Rate (per yr)
Number of Data Sets: 4


DATASET #1

     Name: Participation
   Points: 40
     Info: Arbitrary Incremental Magnitude Frequency Dististribution

Data[x,y]:
5.0	  0.0015723376
5.1	  0.0015723376
5.2	  0.0015723376
5.3	  0.0015723376
5.4	  0.0015723376
5.5	  0.0015723376
5.6	  0.0015723376
5.7	  0.0015723376
5.8	  0.0015723376
5.9	  0.0015723376
6.0	  0.0015723376
6.1	  0.0015723376
6.2	  0.0015723376
6.3	  0.0015723376
6.4	  0.0015723376
6.5	  0.0015723376
6.6	  0.001572303
6.7	  0.001572303
6.8	  0.0011187798
6.9	  7.258811E-4
7.0	  5.314947E-4
7.1	  4.3120707E-4
7.2	  3.4770172E-4
7.3	  3.4445187E-4
7.4	  3.3695714E-4
7.5	  3.2013195E-4
7.6	  2.369824E-4
7.7	  1.4797319E-4
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0



DATASET #2

     Name: Nucleation
   Points: 40
     Info: Sum of these Incremental Mag-Freq Dists

Data[x,y]:
5.0	  8.7545963E-4
5.1	  8.7545963E-4
5.2	  8.7545963E-4
5.3	  8.7545963E-4
5.4	  8.7545963E-4
5.5	  8.7545963E-4
5.6	  8.7545963E-4
5.7	  8.7545963E-4
5.8	  8.7545963E-4
5.9	  8.7545963E-4
6.0	  8.7545963E-4
6.1	  8.7545963E-4
6.2	  8.7545963E-4
6.3	  8.7545963E-4
6.4	  8.7545963E-4
6.5	  8.7545963E-4
6.6	  8.754251E-4
6.7	  8.754251E-4
6.8	  4.219018E-4
6.9	  2.0350779E-4
7.0	  1.2567396E-4
7.1	  8.52238E-5
7.2	  4.7849233E-5
7.3	  4.7095516E-5
7.4	  4.5028286E-5
7.5	  4.226875E-5
7.6	  2.8650551E-5
7.7	  1.7255456E-5
7.8	  0.0
7.9	  0.0
8.0	  0.0
8.1	  0.0
8.2	  0.0
8.3	  0.0
8.4	  0.0
8.5	  0.0
8.6	  0.0
8.7	  0.0
8.8	  0.0
8.9	  0.0



DATASET #3

     Name: Available Ruptures
   Points: 40
     Info: null

Data[x,y]:
5.05	  0.0
5.15	  0.0
5.25	  0.0
5.35	  0.0
5.45	  0.0
5.55	  0.0
5.65	  0.0
5.75	  0.0
5.85	  0.0
5.95	  0.0
6.05	  0.0
6.15	  0.0
6.25	  0.0
6.35	  0.0
6.45	  0.0
6.55	  2.0
6.65	  0.0
6.75	  1.0
6.85	  1.0
6.95	  2.0
7.05	  2.0
7.15	  1.0
7.25	  3.0
7.35	  2.0
7.45	  6.0
7.55	  8.0
7.65	  22.0
7.75	  17.0
7.85	  0.0
7.95	  0.0
8.05	  0.0
8.15	  0.0
8.25	  0.0
8.35	  0.0
8.45	  0.0
8.55	  0.0
8.65	  0.0
8.75	  0.0
8.85	  0.0
8.95	  0.0



DATASET #4

     Name: Utilized Ruptures
   Points: 40
     Info: null

Data[x,y]:
5.05	  0.0
5.15	  0.0
5.25	  0.0
5.35	  0.0
5.45	  0.0
5.55	  0.0
5.65	  0.0
5.75	  0.0
5.85	  0.0
5.95	  0.0
6.05	  0.0
6.15	  0.0
6.25	  0.0
6.35	  0.0
6.45	  0.0
6.55	  1.0
6.65	  0.0
6.75	  1.0
6.85	  1.0
6.95	  2.0
7.05	  2.0
7.15	  1.0
7.25	  2.0
7.35	  2.0
7.45	  5.0
7.55	  8.0
7.65	  17.0
7.75	  15.0
7.85	  0.0
7.95	  0.0
8.05	  0.0
8.15	  0.0
8.25	  0.0
8.35	  0.0
8.45	  0.0
8.55	  0.0
8.65	  0.0
8.75	  0.0
8.85	  0.0
8.95	  0.0


